ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Event,Medal
31097,Kenneth Dzekedzeke,M,19.0,185.0,76.0,Malawi,MAW,1988 Summer,1988,Seoul,Athletics Men's 800 metres,0
31097,Kenneth Dzekedzeke,M,19.0,185.0,76.0,Malawi,MAW,1988 Summer,1988,Seoul,"Athletics Men's 1,500 metres",0
31118,Iliya Dzhivondov,M,22.0,183.0,74.0,Bulgaria,BUL,2000 Summer,2000,Sydney,Athletics Men's 400 metres,0
31118,Iliya Dzhivondov,M,22.0,183.0,74.0,Bulgaria,BUL,2000 Summer,2000,Sydney,Athletics Men's 400 metres Hurdles,0
31120,Valentin Dzhonev,M,24.0,181.0,90.0,Bulgaria,BUL,1976 Summer,1976,Montreal,Athletics Men's Javelin Throw,0
31122,Satymkul Dzhumanazarov,M,28.0,168.0,56.0,Soviet Union,URS,1980 Summer,1980,Moskva,Athletics Men's Marathon,Bronze
31125,Spas Dzhurov,M,23.0,194.0,93.0,Bulgaria,BUL,1968 Summer,1968,Mexico City,Athletics Men's Decathlon,0
31126,Liudmyla Stanislavivna Dzhyhalova,F,26.0,178.0,64.0,Soviet Union,URS,1988 Summer,1988,Seoul,Athletics Women's 4 x 400 metres Relay,Gold
31126,Liudmyla Stanislavivna Dzhyhalova,F,30.0,178.0,64.0,Unified Team,EUN,1992 Summer,1992,Barcelona,Athletics Women's 4 x 400 metres Relay,Gold
31141,Brian Dzingai,M,23.0,167.0,67.0,Zimbabwe,ZIM,2004 Summer,2004,Athina,Athletics Men's 200 metres,0
31141,Brian Dzingai,M,27.0,167.0,67.0,Zimbabwe,ZIM,2008 Summer,2008,Beijing,Athletics Men's 200 metres,0
31148,Oliver Dziubak,M,22.0,197.0,101.0,Australia,AUS,2004 Summer,2004,Athina,Athletics Men's Javelin Throw,0
31154,Michael Dzong,M,20.0,175.0,62.0,Congo (Brazzaville),CGO,1992 Summer,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,0
31171,Bronwyn Louise Eagles,F,23.0,178.0,100.0,Australia,AUS,2004 Summer,2004,Athina,Athletics Women's Hammer Throw,0
31179,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics Men's 100 metres,0
31179,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,0
31188,"Michael John ""Mike"" East",M,26.0,188.0,68.0,Great Britain,GBR,2004 Summer,2004,Athina,"Athletics Men's 1,500 metres",0
31189,Sally Rose Eastall,F,29.0,161.0,48.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Women's Marathon,0
31196,Kevin S. Eastler,M,26.0,185.0,77.0,United States,USA,2004 Summer,2004,Athina,Athletics Men's 20 kilometres Walk,0
31196,Kevin S. Eastler,M,30.0,185.0,77.0,United States,USA,2008 Summer,2008,Beijing,Athletics Men's 20 kilometres Walk,0
31197,"Benjamin Bangs ""Ben"" Eastman",M,21.0,185.0,70.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics Men's 400 metres,Silver
31205,Ashton James Eaton,M,24.0,186.0,81.0,United States,USA,2012 Summer,2012,London,Athletics Men's Decathlon,Gold
31205,Ashton James Eaton,M,28.0,186.0,81.0,United States,USA,2016 Summer,2016,Rio de Janeiro,Athletics Men's Decathlon,Gold
31210,William Edward Eaton,M,27.0,164.0,57.0,Great Britain,GBR,1936 Summer,1936,Berlin,"Athletics Men's 10,000 metres",0
31213,Eric Thierry Ebang Zu,M,25.0,185.0,65.0,Gabon,GAB,1996 Summer,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,0
31217,Jos Luis Ebatela Nvo,M,27.0,177.0,64.0,Equatorial Guinea,GEQ,2000 Summer,2000,Sydney,"Athletics Men's 1,500 metres",0
31219,Hailu Ebba,M,21.0,176.0,66.0,Ethiopia,ETH,1972 Summer,1972,Munich,"Athletics Men's 1,500 metres",0
31231,Jrgen Eberding,M,24.0,174.0,64.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics Men's Marathon,0
31235,Lydia Eberhardt,F,23.0,163.0,50.0,Germany,GER,1936 Summer,1936,Berlin,Athletics Women's Javelin Throw,0
31237,Elisabeth Eberl,F,24.0,170.0,69.0,Austria,AUT,2012 Summer,2012,London,Athletics Women's Javelin Throw,0
31251,Wolrad Eberle,M,24.0,179.0,77.0,Germany,GER,1932 Summer,1932,Los Angeles,Athletics Men's Decathlon,Bronze
31266,Yuki Ebihara,F,26.0,164.0,68.0,Japan,JPN,2012 Summer,2012,London,Athletics Women's Javelin Throw,0
31266,Yuki Ebihara,F,30.0,164.0,68.0,Japan,JPN,2016 Summer,2016,Rio de Janeiro,Athletics Women's Javelin Throw,0
31267,Jun Ebina,M,21.0,179.0,72.0,Japan,JPN,1960 Summer,1960,Roma,Athletics Men's Long Jump,0
31278,Thomas Ebner,M,24.0,180.0,65.0,Austria,AUT,1996 Summer,1996,Atlanta,"Athletics Men's 1,500 metres",0
31281,Frdric Ebong-Salle,M,24.0,188.0,84.0,Cameroon,CMR,1988 Summer,1988,Seoul,Athletics Men's Long Jump,0
31288,Miguel I. Ebreo,M,24.0,175.0,57.0,Philippines,PHI,1964 Summer,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,0
31289,Earl William Eby,M,25.0,179.0,60.0,United States,USA,1920 Summer,1920,Antwerpen,Athletics Men's 800 metres,Silver
31315,Roberto Carlos Echeverra Boutaud,M,32.0,167.0,55.0,Chile,CHI,2008 Summer,2008,Beijing,Athletics Men's Marathon,0
31319,Gilles chevin,M,27.0,171.0,69.0,France,FRA,1976 Summer,1976,Montreal,Athletics Men's 100 metres,0
31320,"Sheila Ann Echols (-Williams, -Gross)",F,23.0,165.0,52.0,United States,USA,1988 Summer,1988,Seoul,Athletics Women's 4 x 100 metres Relay,Gold
31320,"Sheila Ann Echols (-Williams, -Gross)",F,23.0,165.0,52.0,United States,USA,1988 Summer,1988,Seoul,Athletics Women's Long Jump,0
31320,"Sheila Ann Echols (-Williams, -Gross)",F,27.0,165.0,52.0,United States,USA,1992 Summer,1992,Barcelona,Athletics Women's Long Jump,0
31328,"Daniel ""Danny"" Ecker",M,23.0,192.0,82.0,Germany,GER,2000 Summer,2000,Sydney,Athletics Men's Pole Vault,0
31328,"Daniel ""Danny"" Ecker",M,27.0,192.0,82.0,Germany,GER,2004 Summer,2004,Athina,Athletics Men's Pole Vault,0
31328,"Daniel ""Danny"" Ecker",M,31.0,192.0,82.0,Germany,GER,2008 Summer,2008,Beijing,Athletics Men's Pole Vault,0
31333,Doris Eckert (-Runzheimer),F,21.0,165.0,52.0,Germany,GER,1936 Summer,1936,Berlin,Athletics Women's 80 metres Hurdles,0
31337,Brbel Eckert-Wckel,F,21.0,174.0,62.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics Women's 200 metres,Gold
31337,Brbel Eckert-Wckel,F,21.0,174.0,62.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics Women's 4 x 100 metres Relay,Gold
31337,Brbel Eckert-Wckel,F,25.0,174.0,62.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics Women's 200 metres,Gold
31337,Brbel Eckert-Wckel,F,25.0,174.0,62.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics Women's 4 x 100 metres Relay,Gold
31344,Sndor Eckschmiedt,M,25.0,184.0,111.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics Men's Hammer Throw,0
31344,Sndor Eckschmiedt,M,29.0,184.0,111.0,Hungary,HUN,1968 Summer,1968,Mexico City,Athletics Men's Hammer Throw,0
31344,Sndor Eckschmiedt,M,33.0,184.0,111.0,Hungary,HUN,1972 Summer,1972,Munich,Athletics Men's Hammer Throw,0
31356,Gadissie Edato,F,27.0,156.0,43.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics Women's Marathon,0
31361,"Thomas Dwight ""Dike"" Eddleman",M,25.0,190.0,84.0,United States,USA,1948 Summer,1948,London,Athletics Men's High Jump,0
31363,Gary John Eddy,M,19.0,183.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics Men's 400 metres,0
31363,Gary John Eddy,M,19.0,183.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics Men's 4 x 400 metres Relay,0
31371,"Rosaline ""Rosey"" Edeh",F,22.0,175.0,58.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics Women's 400 metres Hurdles,0
31371,"Rosaline ""Rosey"" Edeh",F,25.0,175.0,58.0,Canada,CAN,1992 Summer,1992,Barcelona,Athletics Women's 400 metres Hurdles,0
31371,"Rosaline ""Rosey"" Edeh",F,25.0,175.0,58.0,Canada,CAN,1992 Summer,1992,Barcelona,Athletics Women's 4 x 400 metres Relay,0
31371,"Rosaline ""Rosey"" Edeh",F,29.0,175.0,58.0,Canada,CAN,1996 Summer,1996,Atlanta,Athletics Women's 400 metres Hurdles,0
31372,"Leonard Graves ""Buddy"" Edelen",M,27.0,178.0,64.0,United States,USA,1964 Summer,1964,Tokyo,Athletics Men's Marathon,0
31396,Emilie Edet,F,26.0,163.0,58.0,Nigeria,NGR,1972 Summer,1972,Munich,Athletics Women's 100 metres,0
31396,Emilie Edet,F,26.0,163.0,58.0,Nigeria,NGR,1972 Summer,1972,Munich,Athletics Women's 100 metres Hurdles,0
31396,Emilie Edet,F,26.0,163.0,58.0,Nigeria,NGR,1972 Summer,1972,Munich,Athletics Women's 4 x 100 metres Relay,0
31397,Victor Edet,M,22.0,175.0,64.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 4 x 100 metres Relay,0
31403,Tyrone Damien Edgar,M,26.0,183.0,84.0,Great Britain,GBR,2008 Summer,2008,Beijing,Athletics Men's 100 metres,0
31403,Tyrone Damien Edgar,M,26.0,183.0,84.0,Great Britain,GBR,2008 Summer,2008,Beijing,Athletics Men's 4 x 100 metres Relay,0
31404,"David ""Dave"" Edge",M,29.0,170.0,55.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics Men's Marathon,0
31404,"David ""Dave"" Edge",M,33.0,170.0,55.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics Men's Marathon,0
31409,John William Edgington,M,28.0,183.0,72.0,Great Britain,GBR,1964 Summer,1964,Tokyo,Athletics Men's 20 kilometres Walk,0
31410,Robert Wadsworth Edgren,M,32.0,195.0,102.0,United States,USA,1906 Summer,1906,Athina,Athletics Men's Shot Put,0
31410,Robert Wadsworth Edgren,M,32.0,195.0,102.0,United States,USA,1906 Summer,1906,Athina,Athletics Men's Discus Throw,0
31420,Werner Edler-Muhr,M,27.0,180.0,65.0,Austria,AUT,1996 Summer,1996,Atlanta,"Athletics Men's 1,500 metres",0
31423,Rolf sten Edlund,M,25.0,181.0,84.0,Sweden,SWE,1960 Summer,1960,Roma,Athletics Men's Discus Throw,0
31443,"Clarence Sinclair ""Hec"" Edmundson",M,25.0,183.0,70.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's 400 metres,0
31443,"Clarence Sinclair ""Hec"" Edmundson",M,25.0,183.0,70.0,United States,USA,1912 Summer,1912,Stockholm,Athletics Men's 800 metres,0
31449,Claude Edorh,M,24.0,183.0,82.0,Germany,GER,1996 Summer,1996,Atlanta,Athletics Men's 110 metres Hurdles,0
31452,Muktar Edris Awel,M,22.0,171.0,60.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,"Athletics Men's 5,000 metres",0
31458,"David Allan ""Dave"" Edstrom",M,21.0,190.0,91.0,United States,USA,1960 Summer,1960,Roma,Athletics Men's Decathlon,0
31468,Alonso Reno Edward Henry,M,22.0,181.0,76.0,Panama,PAN,2012 Summer,2012,London,Athletics Men's 200 metres,0
31468,Alonso Reno Edward Henry,M,26.0,181.0,76.0,Panama,PAN,2016 Summer,2016,Rio de Janeiro,Athletics Men's 200 metres,0
31476,Clyde Edwards,M,26.0,190.0,80.0,Barbados,BAR,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,0
31476,Clyde Edwards,M,26.0,190.0,80.0,Barbados,BAR,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 400 metres Relay,0
31477,Darvin Edwards,M,25.0,185.0,86.0,Saint Lucia,LCA,2012 Summer,2012,London,Athletics Men's High Jump,0
31479,"Deborah Lee ""Debbie"" Edwards (-Schulstad)",F,21.0,170.0,61.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics Women's 100 metres Hurdles,0
31485,"Jacqueline Lois Elizabeth ""Jackie"" Edwards",F,21.0,173.0,64.0,Bahamas,BAH,1992 Summer,1992,Barcelona,Athletics Women's Long Jump,0
31485,"Jacqueline Lois Elizabeth ""Jackie"" Edwards",F,25.0,173.0,64.0,Bahamas,BAH,1996 Summer,1996,Atlanta,Athletics Women's Long Jump,0
31485,"Jacqueline Lois Elizabeth ""Jackie"" Edwards",F,29.0,173.0,64.0,Bahamas,BAH,2000 Summer,2000,Sydney,Athletics Women's Long Jump,0
31485,"Jacqueline Lois Elizabeth ""Jackie"" Edwards",F,33.0,173.0,64.0,Bahamas,BAH,2004 Summer,2004,Athina,Athletics Women's Long Jump,0
31485,"Jacqueline Lois Elizabeth ""Jackie"" Edwards",F,37.0,173.0,64.0,Bahamas,BAH,2008 Summer,2008,Beijing,Athletics Women's Long Jump,0
31487,Jonathan David Edwards,M,22.0,182.0,73.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics Men's Triple Jump,0
31487,Jonathan David Edwards,M,26.0,182.0,73.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Men's Triple Jump,0
31487,Jonathan David Edwards,M,30.0,182.0,73.0,Great Britain,GBR,1996 Summer,1996,Atlanta,Athletics Men's Triple Jump,Silver
31487,Jonathan David Edwards,M,34.0,182.0,73.0,Great Britain,GBR,2000 Summer,2000,Sydney,Athletics Men's Triple Jump,Gold
31497,"Michael ""Mike"" Edwards",M,23.0,189.0,81.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Men's Pole Vault,0
31498,Norman Edwards,M,21.0,185.0,82.0,Jamaica,JAM,1984 Summer,1984,Los Angeles,Athletics Men's 100 metres,0
31498,Norman Edwards,M,21.0,185.0,82.0,Jamaica,JAM,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,Silver
31499,Paul Michael Edwards,M,29.0,186.0,133.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics Men's Shot Put,0
31499,Paul Michael Edwards,M,33.0,186.0,133.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Men's Shot Put,0
31503,"Philip Aron ""Phil"" Edwards",M,20.0,176.0,64.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics Men's 400 metres,0
31503,"Philip Aron ""Phil"" Edwards",M,20.0,176.0,64.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics Men's 800 metres,0
31503,"Philip Aron ""Phil"" Edwards",M,20.0,176.0,64.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics Men's 4 x 400 metres Relay,Bronze
31503,"Philip Aron ""Phil"" Edwards",M,24.0,176.0,64.0,Canada,CAN,1932 Summer,1932,Los Angeles,Athletics Men's 800 metres,Bronze
31503,"Philip Aron ""Phil"" Edwards",M,24.0,176.0,64.0,Canada,CAN,1932 Summer,1932,Los Angeles,"Athletics Men's 1,500 metres",Bronze
31503,"Philip Aron ""Phil"" Edwards",M,24.0,176.0,64.0,Canada,CAN,1932 Summer,1932,Los Angeles,Athletics Men's 4 x 400 metres Relay,Bronze
31503,"Philip Aron ""Phil"" Edwards",M,28.0,176.0,64.0,Canada,CAN,1936 Summer,1936,Berlin,Athletics Men's 800 metres,Bronze
31503,"Philip Aron ""Phil"" Edwards",M,28.0,176.0,64.0,Canada,CAN,1936 Summer,1936,Berlin,"Athletics Men's 1,500 metres",0
31503,"Philip Aron ""Phil"" Edwards",M,28.0,176.0,64.0,Canada,CAN,1936 Summer,1936,Berlin,Athletics Men's 4 x 400 metres Relay,0
31508,Torri Mechelle Edwards,F,23.0,163.0,57.0,United States,USA,2000 Summer,2000,Sydney,Athletics Women's 100 metres,0
31508,Torri Mechelle Edwards,F,23.0,163.0,57.0,United States,USA,2000 Summer,2000,Sydney,Athletics Women's 200 metres,0
31508,Torri Mechelle Edwards,F,23.0,163.0,57.0,United States,USA,2000 Summer,2000,Sydney,Athletics Women's 4 x 100 metres Relay,Bronze
31508,Torri Mechelle Edwards,F,31.0,163.0,57.0,United States,USA,2008 Summer,2008,Beijing,Athletics Women's 100 metres,0
31508,Torri Mechelle Edwards,F,31.0,163.0,57.0,United States,USA,2008 Summer,2008,Beijing,Athletics Women's 4 x 100 metres Relay,0
31511,"Deborah Sue ""Debra"" Edwards-Armstrong",F,17.0,153.0,51.0,United States,USA,1972 Summer,1972,Munich,Athletics Women's 400 metres,0
31511,"Deborah Sue ""Debra"" Edwards-Armstrong",F,21.0,153.0,51.0,United States,USA,1976 Summer,1976,Montreal,Athletics Women's 200 metres,0
31511,"Deborah Sue ""Debra"" Edwards-Armstrong",F,21.0,153.0,51.0,United States,USA,1976 Summer,1976,Montreal,Athletics Women's 4 x 100 metres Relay,0
31512,Diane Dolores Edwards-Modahl,F,22.0,170.0,56.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics Women's 800 metres,0
31512,Diane Dolores Edwards-Modahl,F,26.0,170.0,56.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics Women's 800 metres,0
31512,Diane Dolores Edwards-Modahl,F,30.0,170.0,56.0,Great Britain,GBR,1996 Summer,1996,Atlanta,Athletics Women's 800 metres,0
31512,Diane Dolores Edwards-Modahl,F,34.0,170.0,56.0,Great Britain,GBR,2000 Summer,2000,Sydney,Athletics Women's 800 metres,0
31519,Konstantina Efedaki,F,25.0,162.0,48.0,Greece,GRE,2004 Summer,2004,Athina,"Athletics Women's 1,500 metres",0
31519,Konstantina Efedaki,F,29.0,162.0,48.0,Greece,GRE,2008 Summer,2008,Beijing,"Athletics Women's 1,500 metres",0
31527,Ilian Ananiev Efremov,M,30.0,191.0,90.0,Bulgaria,BUL,2000 Summer,2000,Sydney,Athletics Men's Pole Vault,0
31527,Ilian Ananiev Efremov,M,34.0,191.0,90.0,Bulgaria,BUL,2004 Summer,2004,Athina,Athletics Men's Pole Vault,0
31527,Ilian Ananiev Efremov,M,38.0,191.0,90.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics Men's Pole Vault,0
31529,Kristijan Efremov,M,21.0,184.0,72.0,Macedonia,MKD,2012 Summer,2012,London,Athletics Men's 400 metres,0
31531,Rigas Efstathiadis,M,20.0,174.0,64.0,Greece,GRE,1952 Summer,1952,Helsinki,Athletics Men's Pole Vault,0
31537,Inna Liubomirova Eftimova,F,20.0,168.0,57.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics Women's 100 metres,0
31537,Inna Liubomirova Eftimova,F,20.0,168.0,57.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics Women's 200 metres,0
31546,Sen Egan,M,23.0,187.0,106.0,Ireland,IRL,1980 Summer,1980,Moskva,Athletics Men's Hammer Throw,0
31551,Aaron Egbele,M,25.0,181.0,79.0,Nigeria,NGR,2004 Summer,2004,Athina,Athletics Men's 4 x 100 metres Relay,Bronze
31552,Innocent Ejima Egbunike,M,22.0,174.0,65.0,Nigeria,NGR,1984 Summer,1984,Los Angeles,Athletics Men's 400 metres,0
31552,Innocent Ejima Egbunike,M,22.0,174.0,65.0,Nigeria,NGR,1984 Summer,1984,Los Angeles,Athletics Men's 4 x 400 metres Relay,Bronze
31552,Innocent Ejima Egbunike,M,26.0,174.0,65.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 400 metres,0
31552,Innocent Ejima Egbunike,M,26.0,174.0,65.0,Nigeria,NGR,1988 Summer,1988,Seoul,Athletics Men's 4 x 400 metres Relay,0
31552,Innocent Ejima Egbunike,M,30.0,174.0,65.0,Nigeria,NGR,1992 Summer,1992,Barcelona,Athletics Men's 400 metres,0
31578,Jean-Pierre Egger,M,32.0,192.0,125.0,Switzerland,SUI,1976 Summer,1976,Montreal,Athletics Men's Shot Put,0
31578,Jean-Pierre Egger,M,36.0,192.0,125.0,Switzerland,SUI,1980 Summer,1980,Moskva,Athletics Men's Shot Put,0
31581,Regula Egger,F,26.0,178.0,70.0,Switzerland,SUI,1984 Summer,1984,Los Angeles,Athletics Women's Javelin Throw,0
31588,Harald Eggers,M,26.0,172.0,62.0,East Germany,GDR,1968 Summer,1968,Mexico City,Athletics Men's 100 metres,0
31588,Harald Eggers,M,26.0,172.0,62.0,East Germany,GDR,1968 Summer,1968,Mexico City,Athletics Men's 4 x 100 metres Relay,0
31616,Klmn Egri (Engelthaller-),M,25.0,196.0,102.0,Hungary,HUN,1928 Summer,1928,Amsterdam,Athletics Men's Discus Throw,0
31629,Ogho-Ogene Omano Egwero,M,23.0,171.0,72.0,Nigeria,NGR,2012 Summer,2012,London,Athletics Men's 100 metres,0
31629,Ogho-Ogene Omano Egwero,M,27.0,171.0,72.0,Nigeria,NGR,2016 Summer,2016,Rio de Janeiro,Athletics Men's 100 metres,0
31630,Anthony Egwunyenga,M,25.0,171.0,63.0,Nigeria,NGR,1968 Summer,1968,Mexico City,Athletics Men's 400 metres,0
31630,Anthony Egwunyenga,M,25.0,171.0,63.0,Nigeria,NGR,1968 Summer,1968,Mexico City,Athletics Men's 4 x 400 metres Relay,0
31636,Klaus Johannes Ehl,M,23.0,188.0,77.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics Men's 100 metres,0
31636,Klaus Johannes Ehl,M,23.0,188.0,77.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics Men's 4 x 100 metres Relay,Bronze
31636,Klaus Johannes Ehl,M,26.0,188.0,77.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics Men's 4 x 100 metres Relay,0
31637,Gustavo Ehlers Trstel,M,23.0,185.0,75.0,Chile,CHI,1948 Summer,1948,London,Athletics Men's 400 metres,0
31637,Gustavo Ehlers Trstel,M,23.0,185.0,75.0,Chile,CHI,1948 Summer,1948,London,Athletics Men's 4 x 400 metres Relay,0
31652,Anneliese Ehrhardt (Jahns-),F,22.0,166.0,58.0,East Germany,GDR,1972 Summer,1972,Munich,Athletics Women's 100 metres Hurdles,Gold
31652,Anneliese Ehrhardt (Jahns-),F,26.0,166.0,58.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics Women's 100 metres Hurdles,0
31663,Klaus Ehrle,M,22.0,190.0,80.0,Austria,AUT,1988 Summer,1988,Seoul,Athletics Men's 400 metres Hurdles,0
31678,Lothar Carsten Eich,M,22.0,190.0,65.0,Germany,GER,1992 Summer,1992,Barcelona,"Athletics Men's 10,000 metres",0
31678,Lothar Carsten Eich,M,30.0,190.0,65.0,Germany,GER,2000 Summer,2000,Sydney,Athletics Men's Marathon,0
31680,Franz Eichberger,M,23.0,178.0,62.0,Austria,AUT,1936 Summer,1936,Berlin,Athletics Men's 800 metres,0
31680,Franz Eichberger,M,23.0,178.0,62.0,Austria,AUT,1936 Summer,1936,Berlin,"Athletics Men's 1,500 metres",0
31685,Genoveva Eichenmann,F,31.0,162.0,52.0,Switzerland,SUI,1988 Summer,1988,Seoul,Athletics Women's Marathon,0
31701,Hans Eicke,M,23.0,169.0,58.0,Germany,GER,1908 Summer,1908,London,Athletics Men's 100 metres,0
31701,Hans Eicke,M,23.0,169.0,58.0,Germany,GER,1908 Summer,1908,London,"Athletics Men's 1,600 metres Medley Relay",Silver
31719,"Joachim ""Jochen"" Eigenherr",M,21.0,183.0,74.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics Men's 200 metres,0
31719,"Joachim ""Jochen"" Eigenherr",M,21.0,183.0,74.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics Men's 4 x 100 metres Relay,0
31738,"Sigurur ""Siggi"" Einarsson",M,21.0,188.0,100.0,Iceland,ISL,1984 Summer,1984,Los Angeles,Athletics Men's Javelin Throw,0
31738,"Sigurur ""Siggi"" Einarsson",M,25.0,188.0,100.0,Iceland,ISL,1988 Summer,1988,Seoul,Athletics Men's Javelin Throw,0
31738,"Sigurur ""Siggi"" Einarsson",M,29.0,188.0,100.0,Iceland,ISL,1992 Summer,1992,Barcelona,Athletics Men's Javelin Throw,0
31740,Vilhjlmur Einarsson,M,22.0,184.0,82.0,Iceland,ISL,1956 Summer,1956,Melbourne,Athletics Men's Triple Jump,Silver
31740,Vilhjlmur Einarsson,M,26.0,184.0,82.0,Iceland,ISL,1960 Summer,1960,Roma,Athletics Men's Long Jump,0
31740,Vilhjlmur Einarsson,M,26.0,184.0,82.0,Iceland,ISL,1960 Summer,1960,Roma,Athletics Men's Triple Jump,0
31756,"Clement George ""Clem"" Eischen",M,21.0,187.0,81.0,United States,USA,1948 Summer,1948,London,"Athletics Men's 1,500 metres",0
31759,John Lincoln Eisele,M,24.0,180.0,69.0,United States,USA,1908 Summer,1908,London,"Athletics Men's 3,200 metres Steeplechase",Bronze
31759,John Lincoln Eisele,M,24.0,180.0,69.0,United States,USA,1908 Summer,1908,London,"Athletics Men's 3 mile, Team",Silver
31764,Frank Eisenberg,M,28.0,173.0,58.0,East Germany,GDR,1972 Summer,1972,Munich,"Athletics Men's 5,000 metres",0
31777,Brenda Lee Eisler (-Lee),F,20.0,170.0,57.0,Canada,CAN,1972 Summer,1972,Munich,Athletics Women's Long Jump,0
31791,Sylwia Ejdys (-Tomaszewska),F,24.0,162.0,50.0,Poland,POL,2008 Summer,2008,Beijing,"Athletics Women's 1,500 metres",0
31792,Sentayehu Ejigu Tamerat,F,19.0,160.0,44.0,Ethiopia,ETH,2004 Summer,2004,Athina,"Athletics Women's 5,000 metres",0
31793,Tadamasa Ejiri,M,30.0,174.0,64.0,Japan,JPN,1964 Summer,1964,Tokyo,Athletics Men's 50 kilometres Walk,0
31794,Nadia Mohamed Ejjafini,F,23.0,168.0,51.0,Bahrain,BRN,2004 Summer,2004,Athina,Athletics Women's Marathon,0
31794,Nadia Mohamed Ejjafini,F,31.0,168.0,51.0,Italy,ITA,2012 Summer,2012,London,"Athletics Women's 5,000 metres",0
31794,Nadia Mohamed Ejjafini,F,31.0,168.0,51.0,Italy,ITA,2012 Summer,2012,London,"Athletics Women's 10,000 metres",0
31795,David Ejoke,M,24.0,177.0,72.0,Nigeria,NGR,1964 Summer,1964,Tokyo,Athletics Men's 200 metres,0
